income,age,marital,race,sex
11540,65,1,1,1
13032,65,5,1,1
10094,65,4,1,2
121500,50,7,1,2
131400,32,1,1,2
30028,44,6,2,2
41346,71,4,2,2
78836,44,1,1,1
55022,40,1,1,1
114500,36,1,1,1
58200,75,1,1,1
29346,68,5,1,2
50000,43,1,1,1
81000,36,1,1,1
7000,52,1,1,1
28706,47,5,1,1
180010,53,1,1,1
15690,78,1,1,1
7230,48,5,1,2
5928,59,4,1,1
27100,43,1,1,1
78612,53,1,1,1
18868,77,1,1,2
141654,51,1,1,1
25933,33,7,1,2
40000,59,1,1,1
20000,31,1,1,2
46000,35,5,1,2
66881,66,1,1,1
35740,52,1,1,1
57022,44,1,4,2
88460,36,1,1,2
258514,47,1,1,1
65585,62,1,1,2
338231,46,1,1,2
60000,49,1,1,1
99449,52,7,1,2
18560,54,7,2,2
77522,70,1,2,2
4600,28,1,1,2
88630,43,1,1,2
39228,73,1,1,1
105350,37,1,1,1
35138,49,7,1,2
122484,36,1,1,2
124100,54,1,2,1
85201,50,1,2,1
68322,43,1,1,1
11000,43,1,1,1
55600,37,1,1,1
89900,51,1,1,1
26988,60,1,1,1
26424,77,1,1,1
86927,46,1,1,1
50400,32,1,1,1
56000,29,1,1,2
40340,33,1,1,2
84713,39,4,1,2
15964,24,7,1,2
29580,81,1,1,1
28000,25,1,1,2
8000,20,7,2,1
27296,43,5,1,1
35815,47,5,1,2
50080,44,5,1,1
20400,36,5,1,1
58600,33,1,1,2
20350,26,7,1,1
48484,45,1,4,2
78785,49,5,1,1
27321,39,6,1,2
46000,58,4,1,1
46913,50,5,1,2
81920,48,1,1,1
39542,51,1,1,1
18000,23,1,1,2
1728,37,4,1,2
121000,34,7,1,1
35647,70,4,1,2
32000,57,1,1,1
22500,21,7,1,2
26789,76,1,1,1
86199,38,1,1,1
35376,56,1,1,1
52700,32,1,1,1
36000,25,5,1,2
102000,61,1,2,1
11200,62,5,2,2
25000,21,7,1,2
25000,32,1,2,1
30921,66,7,1,2
32000,31,6,2,1
50005,34,1,1,1
1010,68,1,1,1
21400,22,1,1,1
26681,35,5,1,2
60257,49,3,1,1
43406,34,1,1,2
110361,58,1,1,1
80200,54,1,1,1
113324,36,1,4,2
89570,46,1,1,1
64300,28,1,1,1
30090,40,6,1,1
23034,67,1,1,1
33154,44,1,4,1
41805,23,7,2,2
65162,43,1,2,1
72050,34,1,1,1
105037,56,1,1,1
86314,21,7,1,2
51516,41,6,4,1
104237,48,1,1,2
44600,65,4,1,2
120100,34,5,1,1
46700,31,1,1,1
121504,37,1,4,2
38000,62,5,1,2
52091,69,1,1,1
96500,27,7,1,2
47706,62,4,1,2
47284,54,7,2,1
15040,52,7,1,2
20946,75,1,1,1
42340,37,1,1,1
110089,60,1,1,2
36200,56,7,1,1
28014,45,1,1,2
81672,51,1,1,1
59867,56,1,1,2
69800,48,5,1,2
22332,22,7,1,2
25000,27,1,1,1
54840,28,1,1,1
56048,23,5,2,2
4182,84,4,1,2
13136,62,5,1,2
90400,40,1,2,1
101000,46,1,2,1
100030,35,1,1,1
146790,59,1,1,1
27781,66,1,1,2
44100,34,1,1,1
112710,45,6,1,1
19000,34,1,1,2
18940,34,1,1,2
125025,70,6,1,1
36269,58,5,1,2
22186,31,1,1,2
22000,41,4,2,2
51285,61,1,2,1
74716,54,1,1,1
171507,43,1,1,1
93241,65,1,1,1
75946,69,1,1,1
122626,65,1,1,1
127392,73,1,1,1
99066,34,5,1,2
48239,51,4,1,2
27750,60,4,1,2
36314,39,5,2,2
16500,28,7,1,1
82369,55,1,1,2
101850,24,1,1,1
25270,33,7,1,2
41200,24,7,1,2
30003,24,7,1,2
60000,65,7,1,2
57836,78,4,1,2
38894,68,3,1,2
65487,45,5,4,2
2733,57,7,1,2
20288,37,5,1,2
41761,44,7,1,1
7000,40,1,1,2
35300,32,5,1,2
58431,33,7,1,2
35801,27,5,1,1
83935,53,1,1,1
82302,53,1,1,1
112120,70,1,1,1
42309,29,7,1,2
47554,45,7,1,1
15600,34,1,1,2
215000,28,7,1,1
50384,25,7,1,1
40020,50,7,1,1
41880,22,7,1,2
13934,77,4,1,2
109665,49,5,1,2
33128,49,1,1,2
36708,77,1,1,1
10596,40,5,1,1
14046,64,4,1,2
29366,52,7,1,1
30152,75,1,1,1
74400,52,1,1,2
108000,37,1,1,2
39874,25,7,1,2
22863,71,1,1,1
40558,24,7,1,1
105219,42,1,1,1
45524,35,1,1,1
59216,28,1,1,2
39859,51,1,1,1
12028,33,5,1,2
130016,34,1,1,1
82500,37,1,1,1
23421,51,1,1,2
48166,69,1,1,1
117100,29,7,1,2
50217,68,4,2,2
125800,43,1,2,1
87103,68,1,1,2
144452,53,1,1,1
150890,72,1,1,1
27000,52,5,1,2
72546,73,4,1,2
86917,19,7,1,1
28764,75,1,1,2
39635,56,4,1,2
23349,62,5,1,2
46001,51,1,1,1
101880,54,1,1,1
64117,41,5,1,2
152361,46,1,1,1
5000,56,5,1,2
5000,21,7,2,2
83002,34,1,2,1
48261,28,1,1,2
12000,31,7,1,2
52131,34,7,1,1
53368,31,1,1,2
88830,25,1,1,2
5100,19,7,4,2
65288,43,5,1,2
52000,42,5,1,1
62500,34,1,1,1
10146,78,7,1,2
9000,49,7,2,1
18030,83,4,2,1
13100,86,1,1,1
57472,73,1,1,1
25068,78,7,1,2
30224,48,3,2,1
63650,35,3,1,1
32050,63,6,1,2
25092,76,1,1,1
25755,60,7,1,1
87162,46,1,1,1
5284,33,6,1,2
9300,26,7,2,2
12337,29,6,2,2
159616,41,1,2,1
67716,70,4,2,1
36606,65,5,1,1
64000,35,1,1,1
93265,42,1,1,2
82900,25,1,1,1
136359,32,1,1,1
10177,78,4,1,2
27840,27,5,1,2
58004,40,1,1,2
39043,31,1,1,1
73684,45,1,1,1
11710,36,3,1,2
66720,39,1,1,2
45991,26,1,1,2
40748,43,3,1,2
17800,18,1,2,2
67400,52,5,1,1
12615,52,7,1,2
82720,30,1,1,1
381128,57,1,1,2
142000,48,1,1,1
43070,25,7,1,2
303086,54,1,1,1
19983,30,7,1,2
23241,41,1,1,1
49215,32,1,1,1
27110,62,4,1,2
35000,44,7,1,1
18318,71,5,2,1
62566,38,1,1,1
28868,54,1,1,2
45015,31,5,1,2
44000,62,6,2,1
53619,56,5,1,2
70890,64,4,1,1
31466,36,1,1,2
6786,34,7,1,2
20563,52,4,1,2
110100,32,1,1,1
45844,55,1,2,1
60514,31,1,2,1
41000,23,7,1,1
22832,71,5,2,1
3228,26,7,2,2
33000,69,1,4,1
263344,43,1,1,1
17490,81,4,1,2
15412,78,1,1,1
87200,51,1,2,2
24264,34,5,4,2
37500,32,1,1,2
55802,31,1,1,1
48629,57,1,1,2
85150,49,7,1,1
6786,68,5,1,2
79146,71,1,2,1
25000,58,4,2,2
6786,41,1,2,2
38972,76,1,2,1
81488,46,1,1,1
50000,55,5,1,1
32692,45,1,2,1
10000,53,5,1,2
72306,59,1,1,2
29092,64,1,1,1
24675,64,7,1,2
53077,37,7,2,2
62900,47,5,1,2
58824,46,1,1,2
8536,86,4,1,2
14306,66,7,1,2
25432,68,1,1,1
18038,74,4,1,2
32262,60,1,1,1
34055,70,1,1,2
25225,41,5,1,1
69000,45,1,1,1
66736,75,4,1,1
62196,59,1,1,2
29000,54,7,1,1
32432,36,7,1,1
13524,62,4,1,2
6800,50,1,3,2
60030,51,7,1,2
10302,90,4,1,2
34926,29,1,1,1
54380,47,1,1,1
156788,36,1,1,1
28024,42,7,1,1
15050,39,1,4,1
48288,41,1,1,1
74950,28,1,1,1
24441,61,1,1,2
32742,67,1,1,1
33737,73,1,1,1
59636,67,7,2,1
10712,31,4,1,2
12000,51,5,1,2
3043,45,5,1,2
52916,56,1,1,1
18000,61,7,1,2
94768,65,1,1,1
34110,30,7,1,2
94313,48,1,1,2
50560,26,7,1,1
10580,41,7,2,1
60258,61,1,1,1
15292,80,1,1,1
6202,74,4,1,2
16900,25,7,2,2
1450,19,7,2,2
24396,85,4,1,2
22236,45,1,2,1
20540,78,1,1,1
53000,41,1,1,1
44501,27,1,1,1
32700,39,5,2,2
25564,57,1,1,2
105524,54,4,1,2
40000,38,1,1,2
59906,55,1,1,2
19681,70,4,1,2
96600,42,1,4,2
41203,27,1,1,1
2,61,1,1,1
85088,66,1,1,1
38271,71,1,1,1
5910,30,7,2,2
24000,36,1,1,1
17000,51,1,1,1
81048,38,5,1,2
32349,37,5,1,2
59034,45,1,1,1
15906,57,1,1,1
21258,51,1,1,2
43360,37,1,1,2
47032,38,1,1,1
20792,57,1,1,1
80302,63,1,1,1
35000,38,5,1,1
266599,54,1,1,1
25940,46,1,1,2
60288,53,7,1,1
22000,54,1,1,1
39017,31,1,1,1
67068,56,1,1,1
18000,22,1,1,2
27580,32,1,1,1
23392,84,1,1,1
50000,63,5,1,1
21825,65,4,2,1
102438,56,1,1,2
112300,48,1,1,1
33459,64,1,1,1
36900,29,1,1,1
82800,43,1,1,1
41003,23,1,1,2
12487,70,4,1,1
34562,36,1,1,2
47203,56,5,1,2
10850,34,5,1,2
27242,39,3,1,2
32881,76,5,1,1
11836,59,1,1,2
249339,25,1,1,2
10734,79,4,1,2
53050,37,1,1,1
7026,84,4,1,2
79250,46,1,1,1
50400,30,1,1,2
43687,56,5,1,1
23725,33,5,1,2
74792,41,1,1,1
17500,35,1,1,1
56900,23,7,1,2
30766,58,1,1,2
46300,58,1,1,2
39146,79,1,1,1
60799,47,1,1,2
4900,38,6,1,2
26505,73,1,2,1
37015,50,5,2,2
45400,52,5,1,2
32052,42,5,1,2
72954,45,5,1,1
35953,35,1,1,2
25418,89,4,1,2
16806,76,5,1,1
63010,36,1,1,2
77027,39,1,1,1
13719,37,1,1,1
24008,54,5,1,2
50084,59,1,1,1
34506,21,1,1,2
18000,53,1,1,2
31104,90,4,1,2
25000,61,3,1,2
34078,33,1,1,2
63524,61,1,1,2
33512,37,1,1,1
76715,43,1,1,2
15122,88,4,1,2
11584,49,1,1,1
53500,25,7,1,1
55115,53,7,1,2
3600,37,7,1,2
86225,35,1,2,1
15000,43,7,1,1
70354,27,1,1,1
89004,56,1,1,1
28056,61,5,1,2
7840,21,7,1,2
31586,60,1,1,1
45100,22,1,1,2
66262,36,1,1,1
160925,33,1,1,1
84000,33,1,1,1
96838,56,1,1,1
41936,39,6,2,1
253086,40,1,1,1
110000,42,1,1,1
173166,40,1,1,1
148290,43,1,1,1
96904,43,1,2,2
133468,33,1,1,2
102400,55,5,1,2
135000,42,1,1,1
209477,45,1,1,1
179776,46,5,2,2
42000,52,5,1,2
2500,42,5,1,2
76918,28,7,4,1
69320,32,1,1,1
85350,35,1,1,1
69484,48,1,1,2
102040,26,1,1,2
32541,34,1,1,1
17904,90,1,1,1
40120,47,1,1,2
41001,58,1,1,2
162255,59,1,1,1
25500,32,7,2,1
13511,30,1,1,1
76000,42,1,1,2
92000,26,1,1,1
106000,35,1,1,1
13012,23,7,1,2
169278,50,1,1,2
55800,42,1,1,1
92800,34,1,1,2
19979,62,1,1,1
35074,42,1,1,1
19170,65,1,1,2
62681,44,1,1,2
36439,35,1,1,1
21400,44,5,1,2
31970,44,1,1,1
61446,66,1,1,1
60120,45,1,1,2
20020,31,1,1,1
31158,76,4,1,2
46000,60,5,2,1
24040,26,7,1,1
38000,34,7,1,2
14780,25,7,1,2
39964,25,1,1,1
101356,51,5,1,2
105808,59,1,1,1
40948,50,1,1,2
68682,63,1,1,2
26500,61,1,1,1
45168,42,5,1,2
19503,25,7,1,2
133638,44,1,1,1
88835,38,1,1,1
60914,44,5,1,2
47000,34,1,1,2
10400,48,5,1,2
93377,49,7,1,1
118400,45,1,1,1
50052,48,1,1,1
102058,57,5,1,1
69475,38,5,1,1
37300,29,1,4,1
180478,60,1,1,1
48164,28,1,1,2
36444,60,1,1,1
50000,29,6,2,1
33299,35,7,1,2
81199,49,5,1,1
52092,70,1,1,1
91082,40,5,1,1
92000,40,6,1,1
81002,29,1,1,1
6100,60,1,2,1
57741,51,4,2,2
24666,23,7,1,2
111000,48,1,1,1
41500,49,5,1,2
19000,36,7,1,2
99610,35,1,1,2
81811,54,1,1,1
40952,41,1,1,1
102722,52,1,2,1
46500,37,7,1,1
67100,38,1,1,1
41980,55,1,1,1
83830,59,5,1,2
17467,46,5,1,2
2004,45,7,2,1
40342,45,5,1,2
74990,26,7,1,1
84980,40,1,1,2
15900,40,7,2,1
21800,45,3,2,2
29556,45,5,2,2
63908,59,1,1,1
44828,29,7,1,1
24352,80,1,1,1
52000,33,1,1,1
57800,34,1,1,1
52550,37,7,1,2
94697,52,4,1,2
5210,21,7,1,1
31020,21,7,1,2
23799,80,3,1,1
34892,69,1,1,2
48808,31,1,2,1
38990,28,1,1,2
283654,47,1,1,2
17852,79,4,1,1
36368,44,6,1,2
139300,44,1,1,2
96458,36,1,1,1
83750,53,7,2,1
243037,51,1,1,1
16100,42,3,1,1
31074,46,6,1,2
29352,54,5,1,2
54644,35,7,1,1
35546,52,1,1,1
2647,53,1,1,1
102116,51,1,1,1
928,35,1,1,1
140484,39,1,2,2
30880,34,7,3,2
51546,56,1,2,1
64382,52,1,1,2
10468,51,5,1,2
18044,66,4,1,2
48510,34,7,1,2
27400,45,7,1,2
75557,54,5,1,2
42320,36,1,2,2
62946,60,7,1,2
49242,43,7,1,2
20358,45,7,2,2
60000,37,6,2,1
48479,65,5,1,2
37500,53,1,4,1
50300,57,7,1,2
34350,47,1,4,2
60675,33,6,1,2
175727,57,1,1,2
28155,36,7,1,1
66200,28,1,1,2
32000,49,5,2,2
64873,47,1,1,1
271469,59,1,1,2
30900,22,7,4,2
79623,48,1,1,1
18170,39,5,1,2
69170,38,1,1,2
58580,40,1,1,2
28406,74,4,1,2
42171,47,1,1,1
30030,34,1,1,2
30060,56,5,1,2
11000,39,7,4,1
70843,48,1,1,1
82408,59,1,1,1
38960,36,1,1,1
16000,50,6,1,1
53924,36,1,1,1
33050,31,7,1,2
43400,52,6,1,1
19092,72,1,1,1
42000,33,1,1,1
62199,28,7,1,2
37200,34,7,1,2
23000,46,7,1,1
37000,34,7,1,1
22000,40,5,2,1
28000,51,7,1,1
86532,30,1,1,1
8936,85,4,1,2
81020,37,1,1,1
96819,53,5,1,2
123450,48,1,2,1
43778,68,1,1,1
13026,29,1,1,2
89037,32,4,1,1
95300,49,7,1,2
122704,43,7,1,1
72919,35,5,2,2
42000,48,1,1,1
73300,32,1,1,1
236288,42,7,1,2
13388,71,1,1,1
324804,40,5,1,1
58431,45,1,1,1
24632,27,1,1,2
28008,28,7,2,2
83606,42,1,1,1
70606,51,5,1,2
29478,73,4,1,2
91425,24,1,1,1
30998,47,1,1,1
43941,41,1,1,1
14316,68,7,1,2
18571,37,6,1,2
21035,21,7,1,1
6704,25,7,2,2
24607,42,5,1,2
43299,68,4,1,2
47196,37,1,1,1
351171,36,1,1,1
108414,43,1,1,2
62818,36,1,1,1
99918,56,5,1,2
64028,73,1,1,1
48200,32,7,1,1
15762,77,5,2,2
12520,29,7,2,2
60100,38,1,1,1
22346,86,4,1,2
65672,42,1,1,1
21918,40,1,1,1
95700,34,1,2,1
53192,78,4,1,2
23156,82,1,1,1
52817,76,1,1,1
105000,50,4,1,2
61250,46,1,1,1
68809,62,1,1,1
132560,30,1,1,2
136538,52,1,1,1
12920,20,7,1,1
28819,84,1,1,1
67286,60,1,1,1
71000,39,1,1,1
34704,30,7,2,2
34300,24,7,1,2
43200,37,7,1,1
25102,50,7,2,2
47700,31,7,1,1
54500,40,7,2,2
30500,29,7,2,1
6092,35,7,2,2
132500,34,1,1,2
77288,39,1,1,1
74924,64,1,1,1
125562,61,5,1,1
16450,66,7,1,1
22916,71,1,1,1
40200,53,7,1,1
75100,45,1,1,1
39032,60,1,1,1
18880,32,1,1,1
37700,33,1,1,1
48312,47,5,1,2
11328,46,7,1,2
64552,50,1,1,1
16355,47,5,1,2
21020,86,1,1,1
53810,31,1,1,1
21468,28,1,4,1
27040,56,1,4,1
20746,74,5,1,2
71525,53,5,1,1
48401,54,5,4,2
185065,46,7,1,1
49800,28,7,1,1
34279,48,7,1,1
29522,44,5,1,2
38298,74,1,1,1
52475,64,1,1,1
15700,62,5,1,1
77301,35,1,1,2
26000,22,7,1,1
16200,54,5,1,1
91200,38,1,1,1
50050,24,1,1,2
36002,29,1,1,1
49660,27,7,1,1
47420,24,1,1,1
64308,37,1,1,1
24509,43,6,1,2
53300,51,1,1,1
36100,27,2,1,2
116000,55,1,1,1
20632,68,1,2,1
52000,76,4,1,2
14021,76,4,2,1
39628,42,5,1,2
26410,28,1,1,1
85372,29,1,1,1
23800,34,6,1,2
100232,40,1,1,2
81000,38,5,1,1
65102,44,7,2,2
42808,30,5,1,2
90292,68,1,1,1
74698,41,1,1,1
42365,57,1,1,1
45252,47,5,1,2
37870,85,4,1,2
58075,36,1,1,1
48200,50,5,1,1
9408,24,7,2,2
35075,34,7,2,2
91200,46,1,2,2
32468,38,5,3,2
116500,46,7,1,1
92620,48,1,1,2
78465,77,1,1,1
38000,44,7,1,1
34348,49,5,1,2
21500,30,7,1,2
98978,36,1,1,2
62151,74,4,1,2
20734,63,4,1,2
62250,31,1,1,1
52054,53,1,1,1
65434,45,1,2,2
115959,38,1,1,1
22588,24,7,1,2
8586,67,4,2,2
26500,26,7,1,2
26796,68,4,1,2
178262,41,7,1,1
37189,50,1,4,1
115780,57,1,2,1
55824,47,7,2,2
135850,57,1,1,1
56301,36,1,1,2
2341,42,1,1,1
195766,75,1,1,1
48030,46,1,1,1
45200,26,7,1,1
19640,30,7,2,2
53500,20,1,1,2
44400,20,7,1,2
35279,52,1,1,1
50500,41,7,1,1
43000,32,1,1,1
6336,58,5,1,1
19088,21,7,1,2
55000,47,6,1,1
101356,26,7,1,2
234339,38,5,1,1
60631,65,1,1,1
74073,72,7,1,2
26188,58,7,1,2
35000,68,7,1,2
121000,24,7,4,1
50392,39,7,1,2
32060,63,1,1,2
94114,59,1,1,2
59370,33,7,1,1
231519,40,1,1,1
72000,31,1,1,2
74485,66,1,1,1
258587,44,1,1,1
35698,56,1,1,1
32780,39,1,1,1
74099,27,1,1,1
234339,52,1,1,1
10616,68,4,1,2
43000,53,7,1,2
31728,60,5,1,1
48748,57,1,1,2
11836,81,7,1,1
59712,64,1,1,1
15620,30,7,1,2
195946,83,4,1,1
44230,27,1,1,2
43260,31,5,1,2
32476,71,7,1,2
30364,87,1,1,2
29050,28,7,1,1
24841,39,5,1,2
27520,44,1,1,2
249374,75,1,1,1
9464,85,7,1,2
59000,33,7,1,1
60907,53,5,1,2
32760,35,7,1,1
86607,37,1,1,1
129831,41,7,1,1
41564,21,7,1,2
86000,30,2,1,2
89885,31,1,2,2
71950,31,1,1,2
16608,23,7,1,2
84368,45,1,1,2
189846,45,1,1,1
14380,44,5,1,2
168489,43,7,1,2
15300,35,1,1,2
65411,44,1,1,1
101230,39,1,1,1
150970,34,1,1,1
23777,76,4,1,2
8594,22,7,1,2
22894,66,5,1,1
73802,42,1,1,1
20698,78,7,1,2
69001,46,7,4,2
29556,53,7,1,2
95167,67,1,1,1
229698,48,5,1,1
113655,44,7,1,2
70000,34,7,1,1
43299,54,6,4,2
60400,31,7,1,1
7400,26,1,1,2
40000,63,5,1,1
230839,43,1,1,1
111419,43,1,1,2
67113,37,5,1,2
22000,26,7,4,1
26004,24,7,2,1
143069,22,7,1,1
17000,51,1,1,1
17391,62,1,1,2
85237,38,1,1,1
10180,55,4,2,1
130500,43,7,1,1
5754,71,7,1,2
66144,30,1,1,1
125500,45,1,1,1
181820,74,4,1,1
94552,79,4,1,2
25145,30,1,1,1
38511,22,7,1,2
28000,43,7,2,1
40174,47,5,1,1
229339,44,1,1,1
64128,67,1,1,1
190639,50,1,1,1
66684,35,1,1,2
87240,71,1,1,1
103433,51,1,1,1
65500,26,1,1,1
69350,31,7,1,1
20016,49,6,2,1
26000,48,1,1,1
76400,42,3,1,2
54166,37,1,1,1
85943,57,1,1,1
46250,39,1,1,1
119241,57,1,1,2
102922,35,1,1,1
81610,32,1,1,2
302925,51,1,2,1
96517,76,4,1,2
31886,31,1,1,1
5924,24,7,2,2
112702,41,1,1,2
44058,27,7,1,1
105491,51,1,1,1
36642,65,1,1,2
30234,36,1,4,1
109000,35,1,2,1
83080,34,1,2,1
102179,60,1,1,1
222962,74,5,1,1
85800,40,7,1,2
66050,34,7,1,1
27346,38,6,1,2
84671,38,1,4,2
95498,47,1,1,2
277943,59,1,1,1
240155,35,1,1,1
230367,44,1,1,1
25000,29,1,1,1
9200,25,6,2,2
74510,38,1,1,2
107301,42,1,1,2
28081,42,5,1,2
40132,42,1,1,1
52050,32,1,1,1
22031,45,5,1,2
25200,24,7,1,2
114417,37,1,1,2
47437,21,1,1,2
314517,48,1,1,1
38366,48,4,1,2
98632,73,4,2,2
27406,81,1,1,1
43700,55,1,1,1
203625,51,1,1,2
119688,45,1,1,1
43168,42,1,3,2
22199,66,4,1,2
58913,28,1,3,1
115050,48,1,1,1
119700,46,5,1,2
44400,63,1,1,1
73000,50,1,1,2
314183,56,1,1,1
38000,40,1,1,1
23579,40,7,1,1
63044,35,1,1,1
17044,33,5,1,1
98175,34,1,1,2
18247,33,5,1,1
47000,54,1,1,1
14224,68,1,1,1
40555,22,7,1,2
15787,55,7,1,1
72660,54,1,1,1
33278,36,1,1,2
66424,39,1,1,1
22588,44,4,1,2
21958,33,5,1,2
31550,47,5,1,1
39500,30,1,1,1
73402,51,1,1,1
27026,29,1,1,2
14634,33,5,1,2
30768,58,1,1,1
114201,62,1,1,1
109840,44,1,1,1
73483,49,5,1,2
44110,31,1,1,2
40000,40,1,1,1
60162,42,1,1,1
41230,45,7,2,1
64020,23,1,1,2
25554,77,5,1,1
42042,43,1,1,1
21050,23,1,1,1
123493,31,1,2,1
79000,29,1,2,2
69400,37,1,1,1
93980,51,1,2,2
166962,51,1,1,2
82900,40,5,1,1
88000,44,5,1,1
111000,39,5,1,1
116995,43,1,1,1
95574,29,1,1,2
56772,55,4,1,2
12010,31,7,1,1
17972,56,5,2,2
37643,46,5,1,1
64072,46,5,1,1
112924,29,7,2,2
27940,35,1,2,2
88546,69,1,1,1
70960,42,1,2,1
33264,69,1,1,1
40288,28,7,4,2
20140,29,7,1,1
98971,36,7,1,1
25012,20,7,1,2
6690,73,5,1,2
75169,54,5,1,1
15008,70,4,1,2
48583,37,1,1,1
89960,44,1,1,1
90010,38,1,1,1
103500,49,1,1,2
45020,55,5,2,2
32705,65,1,2,1
119000,58,1,1,1
90716,47,1,1,2
18546,79,5,1,1
65750,18,7,1,1
38500,33,1,2,2
14882,70,4,2,2
108212,45,1,1,2
6000,60,5,1,2
41000,33,5,1,1
23199,77,4,1,2
38176,40,1,1,1
193077,44,5,1,2
92620,42,1,1,2
26395,22,7,1,1
45928,70,4,1,2
78228,42,7,2,2
77600,27,1,2,1
48050,23,1,1,2
66084,52,1,2,1
21523,77,4,1,1
36960,38,1,1,2
191392,55,1,1,1
61131,53,1,1,1
47048,32,1,1,1
80886,50,1,1,1
114873,58,5,1,2
119080,37,1,1,1
54000,25,7,1,1
41924,61,1,2,2
88000,52,3,1,1
73425,41,5,4,2
17646,67,4,1,2
53316,79,1,1,1
12364,49,1,1,1
58840,33,1,1,1
28983,66,5,1,2
126118,28,3,1,2
120380,51,1,1,2
42449,57,4,1,2
76100,56,1,1,2
20570,57,1,1,1
40010,39,1,1,1
30495,41,1,1,2
20568,85,5,1,2
41132,36,7,1,2
62000,47,5,1,1
20760,59,7,1,2
15242,72,4,1,2
24616,50,1,1,1
35180,55,1,3,1
70350,44,1,1,1
26000,57,4,1,2
84900,51,1,1,2
57188,59,1,1,1
3672,54,5,2,2
25116,20,7,1,2
200180,32,1,4,2
20000,28,7,2,1
56261,34,1,1,2
69900,32,1,1,1
74947,57,4,1,2
35138,62,4,1,2
55696,68,4,1,2
56883,51,7,1,2
67500,43,1,1,1
150487,54,1,1,1
32500,24,7,1,1
26500,48,1,1,1
13146,79,1,1,1
3784,36,6,2,2
82900,36,7,1,1
52060,28,1,1,1
21209,42,7,1,1
65453,61,1,1,1
20563,67,5,1,1
84460,39,1,1,1
58440,28,1,1,2
13231,30,1,1,2
50755,47,1,1,2
22033,21,7,1,2
107001,25,1,1,2
127300,40,1,1,1
39407,44,1,1,1
69000,32,1,1,1
49720,66,1,1,1
235924,36,1,4,1
41600,22,5,2,1
16130,37,5,1,2
67500,54,1,1,1
193356,73,1,1,1
206324,32,1,1,2
63855,53,1,1,1
106238,39,1,1,1
59805,48,1,1,1
55020,27,1,1,1
114450,34,1,1,2
94162,42,1,1,1
58000,27,1,1,1
47369,57,1,1,1
32310,64,1,1,1
60010,32,1,1,2
41601,41,5,1,1
108505,46,5,1,2
96261,60,1,1,1
20693,37,1,1,1
115520,35,1,1,2
6606,71,5,1,2
32000,47,5,1,1
16517,60,5,3,1
133616,43,1,1,1
57608,67,6,1,2
25500,37,5,1,2
230404,33,7,1,1
5716,52,6,2,2
27200,25,7,1,2
76400,56,5,2,2
85100,72,4,1,2
15806,74,4,1,2
83100,47,1,1,1
49203,34,7,1,2
60600,64,1,1,1
25000,45,5,1,1
34145,51,7,2,1
6000,42,4,2,2
15612,49,1,2,1
30000,45,1,1,1
30200,26,7,2,2
40802,40,5,1,2
20619,37,5,1,2
33100,42,1,1,1
10376,38,7,1,1
78150,52,1,1,1
18164,36,7,2,2
35000,46,5,1,2
133080,30,7,1,2
24096,40,5,1,2
68690,69,1,1,1
56333,67,1,1,1
35000,26,1,1,2
92200,45,1,1,1
36514,31,1,1,2
24642,69,1,1,1
106024,53,1,4,1
366589,32,1,1,1
85276,36,7,1,1
98907,46,1,2,2
26896,82,4,1,1
9073,85,4,1,2
40306,85,4,1,1
12325,77,4,1,2
275715,50,1,1,2
59200,45,1,2,1
120500,54,1,4,1
54000,36,7,1,1
181819,55,1,1,1
97611,50,1,1,2
152200,43,1,4,2
110000,56,1,1,2
22200,78,4,1,2
403402,53,1,1,1
37850,47,5,1,2
223549,46,7,1,2
60006,40,7,1,2
73604,41,4,1,2
8732,35,7,1,2
8947,78,4,2,2
30152,63,5,2,1
80900,45,5,1,1
96596,49,1,1,2
9400,24,7,2,2
56950,31,7,1,1
114600,37,1,1,1
12050,31,7,1,1
10100,24,7,1,1
42910,62,4,1,2
92805,48,1,1,1
12713,25,7,1,2
19533,72,1,1,1
7438,31,5,1,2
30500,24,1,1,1
34474,68,6,1,2
68584,64,1,1,1
22869,20,7,1,2
107160,55,1,1,1
22468,40,7,1,1
44000,31,1,1,1
10210,21,7,1,2
37654,81,4,1,2
112000,55,5,1,1
41000,47,7,1,1
23375,85,4,1,1
154517,51,1,1,2
42000,31,1,3,2
19000,25,7,2,2
50822,23,1,1,1
26000,48,5,1,2
20470,67,1,1,1
46302,29,1,1,1
60300,27,1,1,2
46506,73,7,1,1
35480,34,7,3,1
38942,67,7,1,2
150312,65,1,1,2
154681,76,1,1,2
101853,50,1,1,1
26000,47,1,2,1
121000,38,1,1,2
35000,42,3,1,2
84150,42,1,1,1
16710,26,7,1,1
78025,30,1,4,2
85801,43,1,1,2
34900,63,5,1,2
12870,77,4,1,1
48501,36,1,1,1
80700,50,5,1,1
32231,54,5,1,2
45125,40,1,1,1
76020,26,7,1,2
126031,32,7,1,2
20250,29,7,1,1
85560,38,1,1,1
19632,31,5,1,2
22300,35,7,1,1
12456,70,5,1,2
6720,36,7,1,2
42000,36,1,1,1
32582,31,7,1,1
61000,35,1,1,1
29039,79,4,1,2
36045,61,1,1,1
28600,22,1,1,2
48000,43,1,1,1
125070,41,1,1,2
4050,35,3,1,2
11300,51,5,1,2
30000,37,1,1,1
56253,46,1,1,2
11652,40,6,1,2
18852,52,1,1,1
